work_index	section	work_title	work_url	download_index	format	local_path	download_url	source_filename
124	Secular works for five voices	Non mi toglia il ben mio	https://test.cpdl.org/wiki/index.php/Non_mi_toglia_il_ben_mio_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/124_non_mi_toglia_il_ben_mio__01_gesualdo_nonmitoglia.mxl	https://test.cpdl.org/wiki/images/b/b5/Gesualdo_Nonmitoglia.mxl	Gesualdo_Nonmitoglia.mxl
124	Secular works for five voices	Non mi toglia il ben mio	https://test.cpdl.org/wiki/index.php/Non_mi_toglia_il_ben_mio_(Carlo_Gesualdo)	2	mid	data/cpdl/5-voices/sources/124_non_mi_toglia_il_ben_mio__02_gesualdo_non_mi_toglia_il_ben_mio.mid	https://test.cpdl.org/wiki/images/9/97/Gesualdo_Non_mi_toglia_il_ben_mio.mid	Gesualdo_Non_mi_toglia_il_ben_mio.mid
124	Secular works for five voices	Non mi toglia il ben mio	https://test.cpdl.org/wiki/index.php/Non_mi_toglia_il_ben_mio_(Carlo_Gesualdo)	3	mxl	data/cpdl/5-voices/sources/124_non_mi_toglia_il_ben_mio__03_gesualdo_non_mi_toglia_il_ben_mio.mxl	https://test.cpdl.org/wiki/images/e/ea/Gesualdo_Non_mi_toglia_il_ben_mio.mxl	Gesualdo_Non_mi_toglia_il_ben_mio.mxl
125	Secular works for five voices	Non mirar, non mirare	https://test.cpdl.org/wiki/index.php/Non_mirar,_non_mirare_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/125_non_mirar_non_mirare__01_gesualdo_non_mirar_non_mirare.mxl	https://test.cpdl.org/wiki/images/e/eb/Gesualdo_Non_mirar_non_mirare.mxl	Gesualdo_Non_mirar_non_mirare.mxl
126	Secular works for five voices	Non t'amo, o voce ingrata	https://test.cpdl.org/wiki/index.php/Non_t%27amo,_o_voce_ingrata_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/126_non_t_amo_o_voce_ingrata__01_gesualdo_non_t_amo_o_voce_ingrata.mxl	https://test.cpdl.org/wiki/images/2/2d/Gesualdo_Non_t_amo_o_voce_ingrata.mxl	Gesualdo_Non_t_amo_o_voce_ingrata.mxl
127	Secular works for five voices	Non è questa la mano	https://test.cpdl.org/wiki/index.php/Non_%C3%A8_questa_la_mano_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/127_non_e_questa_la_mano__01_gesualdo_non_e_questa_la_mano.mxl	https://test.cpdl.org/wiki/images/8/8c/Gesualdo_Non_%C3%A8_questa_la_mano.mxl	Gesualdo_Non_è_questa_la_mano.mxl
128	Secular works for five voices	O com'è gran martire	https://test.cpdl.org/wiki/index.php/O_com%27%C3%A8_gran_martire_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/128_o_com_e_gran_martire__01_gesualdo_o_com_e_gran_martire.mxl	https://test.cpdl.org/wiki/images/d/da/Gesualdo_O_com_%C3%A8_gran_martire.mxl	Gesualdo_O_com_è_gran_martire.mxl
128	Secular works for five voices	O com'è gran martire	https://test.cpdl.org/wiki/index.php/O_com%27%C3%A8_gran_martire_(Carlo_Gesualdo)	2	mid	data/cpdl/5-voices/sources/128_o_com_e_gran_martire__02_10_o_come_e_gran_martire.mid	https://test.cpdl.org/wiki/images/b/b5/10._O_come_e_gran_martire.mid	10._O_come_e_gran_martire.mid
129	Secular works for five voices	O dolce mio martire	https://test.cpdl.org/wiki/index.php/O_dolce_mio_martire_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/129_o_dolce_mio_martire__01_gesualdo_o_dolce_mio_martire.mxl	https://test.cpdl.org/wiki/images/f/fb/Gesualdo_O_dolce_mio_martire.mxl	Gesualdo_O_dolce_mio_martire.mxl
130	Secular works for five voices	O dolce mio tesoro	https://test.cpdl.org/wiki/index.php/O_dolce_mio_tesoro_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/130_o_dolce_mio_tesoro__01_o_dolce_mio_tesoro_gesualdo.mid	https://test.cpdl.org/wiki/images/7/78/O_dolce_mio_tesoro_Gesualdo.mid	O_dolce_mio_tesoro_Gesualdo.mid
130	Secular works for five voices	O dolce mio tesoro	https://test.cpdl.org/wiki/index.php/O_dolce_mio_tesoro_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/130_o_dolce_mio_tesoro__02_o_dolce_mio_tesoro_gesualdo.mxl	https://test.cpdl.org/wiki/images/0/02/O_dolce_mio_tesoro_Gesualdo.mxl	O_dolce_mio_tesoro_Gesualdo.mxl
131	Secular works for five voices	O dolorosa gioia	https://test.cpdl.org/wiki/index.php/O_dolorosa_gioia_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/131_o_dolorosa_gioia__01_gesu_5odo.mid	https://test.cpdl.org/wiki/images/0/0b/Gesu-5ODo.mid	Gesu-5ODo.mid
131	Secular works for five voices	O dolorosa gioia	https://test.cpdl.org/wiki/index.php/O_dolorosa_gioia_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/131_o_dolorosa_gioia__02_gesu_5odo.mxl	https://test.cpdl.org/wiki/images/e/e5/Gesu-5ODo.mxl	Gesu-5ODo.mxl
132	Secular works for five voices	O mal nati messagi	https://test.cpdl.org/wiki/index.php/O_mal_nati_messagi_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/132_o_mal_nati_messagi__01_o_mal_nati_messagi_gesualdo.mid	https://test.cpdl.org/wiki/images/3/31/O_mal_nati_messagi_Gesualdo.mid	O_mal_nati_messagi_Gesualdo.mid
132	Secular works for five voices	O mal nati messagi	https://test.cpdl.org/wiki/index.php/O_mal_nati_messagi_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/132_o_mal_nati_messagi__02_o_mal_nati_messagi_gesualdo.mxl	https://test.cpdl.org/wiki/images/1/1e/O_mal_nati_messagi_Gesualdo.mxl	O_mal_nati_messagi_Gesualdo.mxl
132	Secular works for five voices	O mal nati messagi	https://test.cpdl.org/wiki/index.php/O_mal_nati_messagi_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/132_o_mal_nati_messagi__03_ws_gesu_oma.mid	https://test.cpdl.org/wiki/images/5/53/Ws-gesu-oma.mid	Ws-gesu-oma.mid
132	Secular works for five voices	O mal nati messagi	https://test.cpdl.org/wiki/index.php/O_mal_nati_messagi_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/132_o_mal_nati_messagi__04_ws_gesu_oma.mxl	https://test.cpdl.org/wiki/images/1/17/Ws-gesu-oma.mxl	Ws-gesu-oma.mxl
134	Secular works for five voices	O tenebroso giorno	https://test.cpdl.org/wiki/index.php/O_tenebroso_giorno_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/134_o_tenebroso_giorno__01_gesu_19ote.mid	https://test.cpdl.org/wiki/images/2/29/Gesu-19OTe.mid	Gesu-19OTe.mid
134	Secular works for five voices	O tenebroso giorno	https://test.cpdl.org/wiki/index.php/O_tenebroso_giorno_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/134_o_tenebroso_giorno__02_gesu_19ote.mxl	https://test.cpdl.org/wiki/images/a/a0/Gesu-19OTe.mxl	Gesu-19OTe.mxl
135	Secular works for five voices	O voi troppo felici	https://test.cpdl.org/wiki/index.php/O_voi_troppo_felici_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/135_o_voi_troppo_felici__01_gesu_12ovoi.mid	https://test.cpdl.org/wiki/images/0/0b/Gesu-12OVoi.mid	Gesu-12OVoi.mid
135	Secular works for five voices	O voi troppo felici	https://test.cpdl.org/wiki/index.php/O_voi_troppo_felici_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/135_o_voi_troppo_felici__02_gesu_12ovoi.mxl	https://test.cpdl.org/wiki/images/0/05/Gesu-12OVoi.mxl	Gesu-12OVoi.mxl
136	Secular works for five voices	Occhi del mio cor vita	https://test.cpdl.org/wiki/index.php/Occhi_del_mio_cor_vita_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/136_occhi_del_mio_cor_vita__01_gesu_9occhisattb.mid	https://test.cpdl.org/wiki/images/2/2e/Gesu-9OcchiSATTB.mid	Gesu-9OcchiSATTB.mid
136	Secular works for five voices	Occhi del mio cor vita	https://test.cpdl.org/wiki/index.php/Occhi_del_mio_cor_vita_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/136_occhi_del_mio_cor_vita__02_gesu_9occhisattb.mxl	https://test.cpdl.org/wiki/images/e/e2/Gesu-9OcchiSATTB.mxl	Gesu-9OcchiSATTB.mxl
137	Secular works for five voices	Or, che in gioia	https://test.cpdl.org/wiki/index.php/Or,_che_in_gioia_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/137_or_che_in_gioia__01_or_che_in_gioia_gesualdo.mid	https://test.cpdl.org/wiki/images/d/d9/Or%2C_che_in_gioia_Gesualdo.mid	Or,_che_in_gioia_Gesualdo.mid
137	Secular works for five voices	Or, che in gioia	https://test.cpdl.org/wiki/index.php/Or,_che_in_gioia_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/137_or_che_in_gioia__02_or_che_in_gioia_gesualdo.mxl	https://test.cpdl.org/wiki/images/f/f4/Or%2C_che_in_gioia_Gesualdo.mxl	Or,_che_in_gioia_Gesualdo.mxl
138	Secular works for five voices	Poichè l'avida sete	https://test.cpdl.org/wiki/index.php/Poich%C3%A8_l%27avida_sete_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/138_poiche_l_avida_sete__01_gesu_17poi.mid	https://test.cpdl.org/wiki/images/6/65/Gesu-17Poi.mid	Gesu-17Poi.mid
138	Secular works for five voices	Poichè l'avida sete	https://test.cpdl.org/wiki/index.php/Poich%C3%A8_l%27avida_sete_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/138_poiche_l_avida_sete__02_gesu_17poi.mxl	https://test.cpdl.org/wiki/images/4/49/Gesu-17Poi.mxl	Gesu-17Poi.mxl
139	Secular works for five voices	Qual fora, donna	https://test.cpdl.org/wiki/index.php/Qual_fora,_donna_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/139_qual_fora_donna__01_gesu_6qu.mid	https://test.cpdl.org/wiki/images/6/65/Gesu-6Qu.mid	Gesu-6Qu.mid
139	Secular works for five voices	Qual fora, donna	https://test.cpdl.org/wiki/index.php/Qual_fora,_donna_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/139_qual_fora_donna__02_gesu_6qu.mxl	https://test.cpdl.org/wiki/images/8/85/Gesu-6Qu.mxl	Gesu-6Qu.mxl
140	Secular works for five voices	Quando l'alba novella	https://test.cpdl.org/wiki/index.php/Quando_l%27alba_novella_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/140_quando_l_alba_novella__01_gesualdo_quando_l_alba_novella.mid	https://test.cpdl.org/wiki/images/1/1a/Gesualdo-Quando_l%27alba_novella.mid	Gesualdo-Quando_l'alba_novella.mid
140	Secular works for five voices	Quando l'alba novella	https://test.cpdl.org/wiki/index.php/Quando_l%27alba_novella_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/140_quando_l_alba_novella__02_gesualdo_quando_l_alba_novella.mxl	https://test.cpdl.org/wiki/images/9/91/Gesualdo-Quando_l%27alba_novella.mxl	Gesualdo-Quando_l'alba_novella.mxl
141	Secular works for five voices	Quando ridente e bella	https://test.cpdl.org/wiki/index.php/Quando_ridente_e_bella_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/141_quando_ridente_e_bella__01_quando_ridente_e_bella_gesualdo.mid	https://test.cpdl.org/wiki/images/0/0f/Quando_ridente_e_bella_Gesualdo.mid	Quando_ridente_e_bella_Gesualdo.mid
141	Secular works for five voices	Quando ridente e bella	https://test.cpdl.org/wiki/index.php/Quando_ridente_e_bella_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/141_quando_ridente_e_bella__02_quando_ridente_e_bella_gesualdo.mxl	https://test.cpdl.org/wiki/images/2/2d/Quando_ridente_e_bella_Gesualdo.mxl	Quando_ridente_e_bella_Gesualdo.mxl
143	Secular works for five voices	Quel 'no' crudel che la mia speme ancise	https://test.cpdl.org/wiki/index.php/Quel_%27no%27_crudel_che_la_mia_speme_ancise_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/143_quel_no_crudel_che_la_mia_speme_ancise__01_quel_no_crudel_gesualdo.mid	https://test.cpdl.org/wiki/images/3/34/Quel_no_crudel_Gesualdo.mid	Quel_no_crudel_Gesualdo.mid
143	Secular works for five voices	Quel 'no' crudel che la mia speme ancise	https://test.cpdl.org/wiki/index.php/Quel_%27no%27_crudel_che_la_mia_speme_ancise_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/143_quel_no_crudel_che_la_mia_speme_ancise__02_quel_no_crudel_gesualdo.mxl	https://test.cpdl.org/wiki/images/0/09/Quel_no_crudel_Gesualdo.mxl	Quel_no_crudel_Gesualdo.mxl
144	Secular works for five voices	Questa crudele e pia	https://test.cpdl.org/wiki/index.php/Questa_crudele_e_pia_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/144_questa_crudele_e_pia__01_questa_crudele_et_pia_gesualdo.mid	https://test.cpdl.org/wiki/images/a/aa/Questa_crudele_et_pia_Gesualdo.mid	Questa_crudele_et_pia_Gesualdo.mid
144	Secular works for five voices	Questa crudele e pia	https://test.cpdl.org/wiki/index.php/Questa_crudele_e_pia_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/144_questa_crudele_e_pia__02_questa_crudele_et_pia_gesualdo.mxl	https://test.cpdl.org/wiki/images/d/d7/Questa_crudele_et_pia_Gesualdo.mxl	Questa_crudele_et_pia_Gesualdo.mxl
145	Secular works for five voices	Questi leggiadri odorosetti fiori	https://test.cpdl.org/wiki/index.php/Questi_leggiadri_odorosetti_fiori_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/145_questi_leggiadri_odorosetti_fiori__01_gesualdo_questi.mid	https://test.cpdl.org/wiki/images/9/94/Gesualdo_Questi.mid	Gesualdo_Questi.mid
145	Secular works for five voices	Questi leggiadri odorosetti fiori	https://test.cpdl.org/wiki/index.php/Questi_leggiadri_odorosetti_fiori_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/145_questi_leggiadri_odorosetti_fiori__02_gesualdo_questi_cpdl.mxl	https://test.cpdl.org/wiki/images/d/d4/Gesualdo_Questi_cpdl.mxl	Gesualdo_Questi_cpdl.mxl
145	Secular works for five voices	Questi leggiadri odorosetti fiori	https://test.cpdl.org/wiki/index.php/Questi_leggiadri_odorosetti_fiori_(Carlo_Gesualdo)	3	mxl	data/cpdl/5-voices/sources/145_questi_leggiadri_odorosetti_fiori__03_gesualdo_questi_leggiadri_odorosetti_fiori.mxl	https://test.cpdl.org/wiki/images/f/fb/Gesualdo_Questi_leggiadri_odorosetti_fiori.mxl	Gesualdo_Questi_leggiadri_odorosetti_fiori.mxl
146	Secular works for five voices	Resta di darmi noia	https://test.cpdl.org/wiki/index.php/Resta_di_darmi_noia_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/146_resta_di_darmi_noia__01_resta_di_darmi_noia_gesualdo.mid	https://test.cpdl.org/wiki/images/8/82/Resta_di_darmi_noia_Gesualdo.mid	Resta_di_darmi_noia_Gesualdo.mid
146	Secular works for five voices	Resta di darmi noia	https://test.cpdl.org/wiki/index.php/Resta_di_darmi_noia_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/146_resta_di_darmi_noia__02_resta_di_darmi_noia_gesualdo.mxl	https://test.cpdl.org/wiki/images/a/a4/Resta_di_darmi_noia_Gesualdo.mxl	Resta_di_darmi_noia_Gesualdo.mxl
146	Secular works for five voices	Resta di darmi noia	https://test.cpdl.org/wiki/index.php/Resta_di_darmi_noia_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/146_resta_di_darmi_noia__03_ges_6_04.mid	https://test.cpdl.org/wiki/images/d/d4/Ges-6-04.mid	Ges-6-04.mid
147	Secular works for five voices	S'io non miro non moro	https://test.cpdl.org/wiki/index.php/S%27io_non_miro_non_moro_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/147_s_io_non_miro_non_moro__01_sio_non_miro_gesualdo.mid	https://test.cpdl.org/wiki/images/5/57/Sio_non_miro_Gesualdo.mid	Sio_non_miro_Gesualdo.mid
147	Secular works for five voices	S'io non miro non moro	https://test.cpdl.org/wiki/index.php/S%27io_non_miro_non_moro_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/147_s_io_non_miro_non_moro__02_sio_non_miro_gesualdo.mxl	https://test.cpdl.org/wiki/images/6/69/Sio_non_miro_Gesualdo.mxl	Sio_non_miro_Gesualdo.mxl
147	Secular works for five voices	S'io non miro non moro	https://test.cpdl.org/wiki/index.php/S%27io_non_miro_non_moro_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/147_s_io_non_miro_non_moro__03_gesu_2sio.mid	https://test.cpdl.org/wiki/images/8/8f/Gesu-2Sio.mid	Gesu-2Sio.mid
147	Secular works for five voices	S'io non miro non moro	https://test.cpdl.org/wiki/index.php/S%27io_non_miro_non_moro_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/147_s_io_non_miro_non_moro__04_gesu_2sio.mxl	https://test.cpdl.org/wiki/images/0/0c/Gesu-2Sio.mxl	Gesu-2Sio.mxl
147	Secular works for five voices	S'io non miro non moro	https://test.cpdl.org/wiki/index.php/S%27io_non_miro_non_moro_(Carlo_Gesualdo)	5	mid	data/cpdl/5-voices/sources/147_s_io_non_miro_non_moro__05_ws_gesu_sio.mid	https://test.cpdl.org/wiki/images/1/1f/Ws-gesu-sio.mid	Ws-gesu-sio.mid
147	Secular works for five voices	S'io non miro non moro	https://test.cpdl.org/wiki/index.php/S%27io_non_miro_non_moro_(Carlo_Gesualdo)	6	mxl	data/cpdl/5-voices/sources/147_s_io_non_miro_non_moro__06_ws_gesu_sio.mxl	https://test.cpdl.org/wiki/images/d/d7/Ws-gesu-sio.mxl	Ws-gesu-sio.mxl
148	Secular works for five voices	Se chiudete nel core	https://test.cpdl.org/wiki/index.php/Se_chiudete_nel_core_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/148_se_chiudete_nel_core__01_se_chiudete_nel_core_gesualdo.mid	https://test.cpdl.org/wiki/images/6/6b/Se_chiudete_nel_core_Gesualdo.mid	Se_chiudete_nel_core_Gesualdo.mid
148	Secular works for five voices	Se chiudete nel core	https://test.cpdl.org/wiki/index.php/Se_chiudete_nel_core_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/148_se_chiudete_nel_core__02_se_chiudete_nel_core_gesualdo.mxl	https://test.cpdl.org/wiki/images/3/32/Se_chiudete_nel_core_Gesualdo.mxl	Se_chiudete_nel_core_Gesualdo.mxl
149	Secular works for five voices	Se così dolce è il duolo	https://test.cpdl.org/wiki/index.php/Se_cos%C3%AC_dolce_%C3%A8_il_duolo_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/149_se_cosi_dolce_e_il_duolo__01_gesualdo_se_cosi_dolce_e_il_duolo.mxl	https://test.cpdl.org/wiki/images/b/b4/Gesualdo_Se_cos%C3%AC_dolce_%C3%A8_il_duolo.mxl	Gesualdo_Se_così_dolce_è_il_duolo.mxl
149	Secular works for five voices	Se così dolce è il duolo	https://test.cpdl.org/wiki/index.php/Se_cos%C3%AC_dolce_%C3%A8_il_duolo_(Carlo_Gesualdo)	2	mid	data/cpdl/5-voices/sources/149_se_cosi_dolce_e_il_duolo__02_7_se_cosi_dolce.mid	https://test.cpdl.org/wiki/images/2/20/7._Se_cosi_dolce.mid	7._Se_cosi_dolce.mid
150	Secular works for five voices	Se da sì nobil mano	https://test.cpdl.org/wiki/index.php/Se_da_s%C3%AC_nobil_mano_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/150_se_da_si_nobil_mano__01_gesualdo_se_da_si_nobil_mano.mxl	https://test.cpdl.org/wiki/images/1/1d/Gesualdo_Se_da_s%C3%AC_nobil_mano.mxl	Gesualdo_Se_da_sì_nobil_mano.mxl
151	Secular works for five voices	Se la mia morte brami	https://test.cpdl.org/wiki/index.php/Se_la_mia_morte_brami_(Carlo_Gesualdo)	1	midi	data/cpdl/5-voices/sources/151_se_la_mia_morte_brami__01_gesualdo_se_la_mia_morte_brami.midi	https://test.cpdl.org/wiki/images/9/91/Gesualdo_-_Se_la_mia_morte_brami.midi	Gesualdo_-_Se_la_mia_morte_brami.midi
151	Secular works for five voices	Se la mia morte brami	https://test.cpdl.org/wiki/index.php/Se_la_mia_morte_brami_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/151_se_la_mia_morte_brami__02_gesualdo_se_la_mia_morte_brami.mxl	https://test.cpdl.org/wiki/images/3/3a/Gesualdo_-_Se_la_mia_morte_brami.mxl	Gesualdo_-_Se_la_mia_morte_brami.mxl
151	Secular works for five voices	Se la mia morte brami	https://test.cpdl.org/wiki/index.php/Se_la_mia_morte_brami_(Carlo_Gesualdo)	3	midi	data/cpdl/5-voices/sources/151_se_la_mia_morte_brami__03_gesualdo_se_la_mia_morte_brami_down_a_fourth.midi	https://test.cpdl.org/wiki/images/1/16/Gesualdo_-_Se_la_mia_morte_brami_-_down_a_fourth.midi	Gesualdo_-_Se_la_mia_morte_brami_-_down_a_fourth.midi
151	Secular works for five voices	Se la mia morte brami	https://test.cpdl.org/wiki/index.php/Se_la_mia_morte_brami_(Carlo_Gesualdo)	4	mid	data/cpdl/5-voices/sources/151_se_la_mia_morte_brami__04_se_la_mia_morte_brami_gesualdo.mid	https://test.cpdl.org/wiki/images/2/2c/Se_la_mia_morte_brami_Gesualdo.mid	Se_la_mia_morte_brami_Gesualdo.mid
151	Secular works for five voices	Se la mia morte brami	https://test.cpdl.org/wiki/index.php/Se_la_mia_morte_brami_(Carlo_Gesualdo)	5	mxl	data/cpdl/5-voices/sources/151_se_la_mia_morte_brami__05_se_la_mia_morte_brami_gesualdo.mxl	https://test.cpdl.org/wiki/images/a/a8/Se_la_mia_morte_brami_Gesualdo.mxl	Se_la_mia_morte_brami_Gesualdo.mxl
152	Secular works for five voices	Se per lieve ferita	https://test.cpdl.org/wiki/index.php/Se_per_lieve_ferita_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/152_se_per_lieve_ferita__01_gesualdo_se_per_lieve.mxl	https://test.cpdl.org/wiki/images/e/e4/Gesualdo_Se_per_lieve.mxl	Gesualdo_Se_per_lieve.mxl
152	Secular works for five voices	Se per lieve ferita	https://test.cpdl.org/wiki/index.php/Se_per_lieve_ferita_(Carlo_Gesualdo)	2	mid	data/cpdl/5-voices/sources/152_se_per_lieve_ferita__02_4_se_per_lieve_ferita.mid	https://test.cpdl.org/wiki/images/8/88/4._Se_per_lieve_ferita.mid	4._Se_per_lieve_ferita.mid
153	Secular works for five voices	Se piange, ahimè, la donna del mio core	https://test.cpdl.org/wiki/index.php/Se_piange,_ahim%C3%A8,_la_donna_del_mio_core_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/153_se_piange_ahime_la_donna_del_mio_core__01_gesualdo_se_piange_oime_la_donna_del_mio_core.mxl	https://test.cpdl.org/wiki/images/e/ec/Gesualdo_Se_piange_oime_la_donna_del_mio_core.mxl	Gesualdo_Se_piange_oime_la_donna_del_mio_core.mxl
154	Secular works for five voices	Se taccio, il duol s'avanza	https://test.cpdl.org/wiki/index.php/Se_taccio,_il_duol_s%27avanza_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/154_se_taccio_il_duol_s_avanza__01_gesualdo_se_taccio_il_duol_s_avanza.mid	https://test.cpdl.org/wiki/images/a/a8/Gesualdo-Se_taccio%2C_il_duol_s%27avanza.mid	Gesualdo-Se_taccio,_il_duol_s'avanza.mid
154	Secular works for five voices	Se taccio, il duol s'avanza	https://test.cpdl.org/wiki/index.php/Se_taccio,_il_duol_s%27avanza_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/154_se_taccio_il_duol_s_avanza__02_gesualdo_se_taccio_il_duol_s_avanza.mxl	https://test.cpdl.org/wiki/images/7/7a/Gesualdo-Se_taccio%2C_il_duol_s%27avanza.mxl	Gesualdo-Se_taccio,_il_duol_s'avanza.mxl
154	Secular works for five voices	Se taccio, il duol s'avanza	https://test.cpdl.org/wiki/index.php/Se_taccio,_il_duol_s%27avanza_(Carlo_Gesualdo)	3	mxl	data/cpdl/5-voices/sources/154_se_taccio_il_duol_s_avanza__03_gesualdo_se_taccio_il_duol_s_avanza.mxl	https://test.cpdl.org/wiki/images/9/94/Gesualdo_Se_taccio_il_duol_s_avanza.mxl	Gesualdo_Se_taccio_il_duol_s_avanza.mxl
154	Secular works for five voices	Se taccio, il duol s'avanza	https://test.cpdl.org/wiki/index.php/Se_taccio,_il_duol_s%27avanza_(Carlo_Gesualdo)	4	mid	data/cpdl/5-voices/sources/154_se_taccio_il_duol_s_avanza__04_9_se_taccio_il_duol_s_avanza.mid	https://test.cpdl.org/wiki/images/d/d1/9._Se_taccio_il_duol_s%27avanza.mid	9._Se_taccio_il_duol_s'avanza.mid
155	Secular works for five voices	Se tu fuggi	https://test.cpdl.org/wiki/index.php/Se_tu_fuggi_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/155_se_tu_fuggi__01_gesu_20se.mid	https://test.cpdl.org/wiki/images/1/13/Gesu-20Se.mid	Gesu-20Se.mid
155	Secular works for five voices	Se tu fuggi	https://test.cpdl.org/wiki/index.php/Se_tu_fuggi_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/155_se_tu_fuggi__02_gesu_20se.mxl	https://test.cpdl.org/wiki/images/c/c2/Gesu-20Se.mxl	Gesu-20Se.mxl
156	Secular works for five voices	Se vi duol il mio duolo	https://test.cpdl.org/wiki/index.php/Se_vi_duol_il_mio_duolo_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/156_se_vi_duol_il_mio_duolo__01_gesu_8se.mid	https://test.cpdl.org/wiki/images/e/e3/Gesu-8Se.mid	Gesu-8Se.mid
156	Secular works for five voices	Se vi duol il mio duolo	https://test.cpdl.org/wiki/index.php/Se_vi_duol_il_mio_duolo_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/156_se_vi_duol_il_mio_duolo__02_gesu_8se.mxl	https://test.cpdl.org/wiki/images/f/f1/Gesu-8Se.mxl	Gesu-8Se.mxl
157	Secular works for five voices	Se vi miro pietosa	https://test.cpdl.org/wiki/index.php/Se_vi_miro_pietosa_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/157_se_vi_miro_pietosa__01_gesualdo_se_vi_miro_pietosa.mxl	https://test.cpdl.org/wiki/images/c/cf/Gesualdo_Se_vi_miro_pietosa.mxl	Gesualdo_Se_vi_miro_pietosa.mxl
158	Secular works for five voices	Sento che nel partire	https://test.cpdl.org/wiki/index.php/Sento_che_nel_partire_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/158_sento_che_nel_partire__01_gesualdo_sento_che_nel_partire.mid	https://test.cpdl.org/wiki/images/f/f7/Gesualdo_Sento_che_nel_partire.mid	Gesualdo_Sento_che_nel_partire.mid
