kind	severity	batch	work_id	title	output_path	part	measure	offset	detail	context
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	58	Ahi, disperata vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/058_ahi_disperata_vita.musicxml	Viola	3	10	2 attacks, 4 ql after/before long silence	silence_before=10; silence_after=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	58	Ahi, disperata vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/058_ahi_disperata_vita.musicxml	Violoncello	16	62	12 semitones from MIDI 45 to 57	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	58	Ahi, disperata vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/058_ahi_disperata_vita.musicxml	Violoncello	35	137	12 semitones from MIDI 53 to 65	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Violin I	55	216	12 semitones from MIDI 74 to 62	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Violin I	56	217	12 semitones from MIDI 62 to 74	prev_dur=1; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Violin I	59	232	12 semitones from MIDI 62 to 74	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Viole d'amour	40	155.5	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Viole d'amour	55	214	12 semitones from MIDI 67 to 55	prev_dur=1; current_dur=1
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Viole d'amour	30	116	1 visible accidental(s) on tied continuation	pitches=62
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Viole d'amour	59	229	1 visible accidental(s) on tied continuation	pitches=65
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Viola	23	89	12 semitones from MIDI 67 to 55	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Viola	25	99	12 semitones from MIDI 55 to 67	prev_dur=1; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Viola	54	211	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Violoncello	12	46	12 semitones from MIDI 58 to 46	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Violoncello	20	79	12 semitones from MIDI 60 to 48	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Violoncello	44	172	12 semitones from MIDI 46 to 58	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Violoncello	46	178	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	60	Al mio gioir il ciel si fa sereno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/060_al_mio_gioir_il_ciel_si_fa_sereno.musicxml	Violoncello	53	205	12 semitones from MIDI 62 to 50	prev_dur=1; current_dur=2
sparse_window	medium	cpdl_5_voice_quartet_plus_viole	61	All' ombra de gl'allori	data/cpdl/5-voices/reductions/string_quartet_plus_viole/061_all_ombra_de_gl_allori.musicxml	Violin I	17	64	1 attacks, 1 ql in 4-bar window	window_start=64; window_end=80
sparse_window	medium	cpdl_5_voice_quartet_plus_viole	61	All' ombra de gl'allori	data/cpdl/5-voices/reductions/string_quartet_plus_viole/061_all_ombra_de_gl_allori.musicxml	Violin II	17	64	1 attacks, 1 ql in 4-bar window	window_start=64; window_end=80
sparse_window	medium	cpdl_5_voice_quartet_plus_viole	61	All' ombra de gl'allori	data/cpdl/5-voices/reductions/string_quartet_plus_viole/061_all_ombra_de_gl_allori.musicxml	Viole d'amour	17	64	1 attacks, 1 ql in 4-bar window	window_start=64; window_end=80
sparse_window	medium	cpdl_5_voice_quartet_plus_viole	61	All' ombra de gl'allori	data/cpdl/5-voices/reductions/string_quartet_plus_viole/061_all_ombra_de_gl_allori.musicxml	Viola	17	64	1 attacks, 1 ql in 4-bar window	window_start=64; window_end=80
register_jump	medium	cpdl_5_voice_quartet_plus_viole	61	All' ombra de gl'allori	data/cpdl/5-voices/reductions/string_quartet_plus_viole/061_all_ombra_de_gl_allori.musicxml	Violoncello	10	36	12 semitones from MIDI 64 to 52	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	61	All' ombra de gl'allori	data/cpdl/5-voices/reductions/string_quartet_plus_viole/061_all_ombra_de_gl_allori.musicxml	Violoncello	15	57	12 semitones from MIDI 50 to 62	prev_dur=1; current_dur=1.5
sparse_window	medium	cpdl_5_voice_quartet_plus_viole	61	All' ombra de gl'allori	data/cpdl/5-voices/reductions/string_quartet_plus_viole/061_all_ombra_de_gl_allori.musicxml	Violoncello	17	64	1 attacks, 1 ql in 4-bar window	window_start=64; window_end=80
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violin I	37	147.125	tie start without matching continuation	pitches=70
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violin I	11	40.125	1 visible accidental(s) on tied continuation	pitches=72
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violin I	40	156.125	1 visible accidental(s) on tied continuation	pitches=76
register_jump	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violin II	26	103.125	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=0.875
register_jump	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violin II	40	157.125	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
sparse_window	high	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violin II	57	224	1 attacks, 0.125 ql in 4-bar window	window_start=224; window_end=240
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violin II	15	56.125	1 visible accidental(s) on tied continuation	pitches=67
register_jump	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Viole d'amour	26	101	12 semitones from MIDI 57 to 69	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Viole d'amour	39	155	12 semitones from MIDI 57 to 69	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Viola	13	48	12 semitones from MIDI 53 to 65	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violoncello	14	52.25	12 semitones from MIDI 48 to 60	prev_dur=0.25; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violoncello	39	154.25	12 semitones from MIDI 46 to 58	prev_dur=1; current_dur=1
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violoncello	36	143.25	tie start without matching continuation	pitches=57
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violoncello	38	151.25	tie start without matching continuation	pitches=50
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violoncello	39	155.25	tie start without matching continuation	pitches=55
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	62	All'apparir di quelle luci ardenti	data/cpdl/5-voices/reductions/string_quartet_plus_viole/062_all_apparir_di_quelle_luci_ardenti.musicxml	Violoncello	44	172.25	1 visible accidental(s) on tied continuation	pitches=51
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violin I	20	79.5	12 semitones from MIDI 79 to 67	prev_dur=1.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violin II	22	84	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violin II	29	115	12 semitones from MIDI 60 to 72	prev_dur=0.5; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violin II	40	157	12 semitones from MIDI 74 to 62	prev_dur=1; current_dur=1
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violin II	20	76	1 visible accidental(s) on tied continuation	pitches=74
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Viole d'amour	29	112	12 semitones from MIDI 60 to 72	prev_dur=0.5; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Viole d'amour	29	115.5	12 semitones from MIDI 67 to 55	prev_dur=1.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Viole d'amour	30	116	12 semitones from MIDI 55 to 67	prev_dur=0.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Viola	20	77.5	12 semitones from MIDI 69 to 57	prev_dur=1.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Viola	38	150	12 semitones from MIDI 55 to 67	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Viola	43	170.5	15 semitones from MIDI 54 to 69	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Viola	46	181	12 semitones from MIDI 67 to 55	prev_dur=0.5; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Viola	47	184	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Viola	47	187	12 semitones from MIDI 65 to 53	prev_dur=0.5; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violoncello	7	26	12 semitones from MIDI 60 to 48	prev_dur=0.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violoncello	27	106	12 semitones from MIDI 50 to 62	prev_dur=0.5; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violoncello	29	112	12 semitones from MIDI 45 to 57	prev_dur=0.5; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violoncello	36	143.5	12 semitones from MIDI 48 to 60	prev_dur=1.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	63	Alme d'Amor rubelle	data/cpdl/5-voices/reductions/string_quartet_plus_viole/063_alme_d_amor_rubelle.musicxml	Violoncello	48	188	12 semitones from MIDI 60 to 48	prev_dur=0.5; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	64	Amor pace non chero	data/cpdl/5-voices/reductions/string_quartet_plus_viole/064_amor_pace_non_chero.musicxml	Viola	7	24	12 semitones from MIDI 55 to 67	prev_dur=2; current_dur=4
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	64	Amor pace non chero	data/cpdl/5-voices/reductions/string_quartet_plus_viole/064_amor_pace_non_chero.musicxml	Viola	32	124	tie start without matching continuation	pitches=62
register_jump	medium	cpdl_5_voice_quartet_plus_viole	64	Amor pace non chero	data/cpdl/5-voices/reductions/string_quartet_plus_viole/064_amor_pace_non_chero.musicxml	Violoncello	7	24	12 semitones from MIDI 48 to 60	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	64	Amor pace non chero	data/cpdl/5-voices/reductions/string_quartet_plus_viole/064_amor_pace_non_chero.musicxml	Violoncello	13	48	12 semitones from MIDI 50 to 62	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Violin I	45	177	12 semitones from MIDI 64 to 76	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Violin II	45	178	12 semitones from MIDI 60 to 72	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Violin II	56	223	12 semitones from MIDI 76 to 64	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Violin II	57	227.5	12 semitones from MIDI 74 to 62	prev_dur=0.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Viole d'amour	34	134	12 semitones from MIDI 67 to 55	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Viole d'amour	44	174	12 semitones from MIDI 59 to 71	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Viole d'amour	48	191	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=1
accidental_on_tie_continuation	low	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Viole d'amour	38	148	1 visible accidental(s) on tied continuation	pitches=64
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Viola	3	10	12 semitones from MIDI 52 to 64	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Viola	56	222	12 semitones from MIDI 67 to 55	prev_dur=1; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	65	Ancide sol la morte	data/cpdl/5-voices/reductions/string_quartet_plus_viole/065_ancide_sol_la_morte.musicxml	Viola	58	231	12 semitones from MIDI 64 to 52	prev_dur=1; current_dur=0.5
